row_id,set_id,name,product_type,snapshot_date,current_price,most_expensive_card_price,chase_card_count,chase_card_index_score,set_age_years,google_trends_score,print_run_type_encoded,price_trajectory_6mo,price_trajectory_24mo,collector_demand_ratio,market_cycle_score,popularity_score,product_type_encoded,era_encoded,price_momentum_1mo,price_momentum_12mo,price_volatility_6mo,price_volatility_12mo,drawdown_12mo,history_density_12mo,available_provider_count,provider_spread_pct,provider_agreement_score,snapshot_freshness_days,liquidity_proxy_score,history_window_missing_flag,provider_context_missing_flag,price_1yr_later,price_3yr_later,price_5yr_later
crown-zenith:2024-09-01,crown-zenith,Crown Zenith,ETB,2024-09-01,45.0,110.0,4,62.0,1.6153,63.0,0,19.205,,0.55,67.0,65.0,3,0,-3.371,-8.981,11.1001,15.1301,-18.092,100.0,1.0,,,0.0,53.75,0.0,1.0,209.5,,
ex-firered-leafgreen:2024-09-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-09-01,1350.0,450.0,3,82.0,20.0055,70.0,2,-46.0,-46.0,0.9,67.0,78.0,2,2,0.0,-46.0,22.8855,16.9777,-46.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.0,,
evolving-skies:2024-09-01,evolving-skies,Evolving Skies,Booster Box,2024-09-01,715.83,1100.0,10,95.0,3.0144,94.0,1,7.24,295.53,0.78,67.0,95.0,2,0,7.408,70.505,2.7702,8.0789,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,2460.01,,
fossil:2024-09-01,fossil,Fossil,Booster Box,2024-09-01,7033.5,78.0,3,68.0,24.8953,60.0,2,-9.827,-6.22,0.74,67.0,68.0,2,3,-3.562,-8.507,4.3624,5.4416,-15.482,100.0,1.0,,,0.0,53.75,0.0,1.0,9471.51,,
fusion-strike:2024-09-01,fusion-strike,Fusion Strike,Booster Box,2024-09-01,207.23,180.0,5,80.0,2.8036,69.0,1,-6.98,107.251,0.6,67.0,70.0,2,0,-1.694,43.66,3.6734,10.8489,-12.365,100.0,1.0,,,0.0,53.75,0.0,1.0,1015.18,,
hidden-fates:2024-09-01,hidden-fates,Hidden Fates,ETB,2024-09-01,156.15,350.0,5,88.0,5.0267,79.0,2,7.099,5.994,0.78,67.0,85.0,3,0,4.378,2.393,4.1776,4.0398,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,405.58,,
jungle:2024-09-01,jungle,Jungle,Booster Box,2024-09-01,6843.45,82.0,4,72.0,25.2129,63.0,2,-6.669,14.057,0.78,67.0,70.0,2,3,-5.03,14.458,3.9659,5.6617,-12.321,100.0,1.0,,,0.0,53.75,0.0,1.0,8554.55,,
lost-origin:2024-09-01,lost-origin,Lost Origin,Booster Box,2024-09-01,248.49,320.0,4,84.0,1.9795,72.0,1,40.557,106.885,0.68,67.0,74.0,2,0,11.872,100.638,11.5187,9.3051,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,850.53,,
neo-genesis:2024-09-01,neo-genesis,Neo Genesis,Booster Box,2024-09-01,7712.02,180.0,3,78.0,23.7098,66.0,2,-18.0,-43.708,0.9,67.0,72.0,2,3,-1.432,-18.9,3.304,3.3584,-18.9,100.0,1.0,,,0.0,53.75,0.0,1.0,15398.3,,
obsidian-flames:2024-09-01,obsidian-flames,Obsidian Flames,Booster Box,2024-09-01,111.25,55.0,2,58.0,1.0595,46.0,1,5.781,,0.42,67.0,48.0,2,0,8.537,20.27,5.1808,7.4628,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,330.0,,
paldea-evolved:2024-09-01,paldea-evolved,Paldea Evolved,Booster Box,2024-09-01,134.37,120.0,3,66.0,1.232,56.0,1,42.734,,0.58,67.0,60.0,2,0,0.082,50.134,8.2325,9.8027,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,430.48,,
pokemon-151:2024-09-01,pokemon-151,Pokémon 151,ETB,2024-09-01,81.38,120.0,5,88.0,0.9446,92.0,0,64.47,,0.72,67.0,95.0,3,0,29.216,56.5,9.9566,14.3502,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,388.5,,
scarlet-violet-base:2024-09-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-09-01,107.31,45.0,1,50.0,1.4237,42.0,1,32.481,,0.4,67.0,44.0,2,0,14.16,34.154,5.8575,9.316,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,239.99,,
shining-fates:2024-09-01,shining-fates,Shining Fates,ETB,2024-09-01,42.16,100.0,4,76.0,3.5318,67.0,1,22.026,17.111,0.62,67.0,75.0,3,0,-13.305,2.305,12.7362,13.1594,-13.305,100.0,1.0,,,0.0,53.75,0.0,1.0,87.5,,
team-rocket:2024-09-01,team-rocket,Team Rocket,Booster Box,2024-09-01,8593.49,160.0,4,82.0,24.3559,72.0,2,-4.892,26.816,0.84,67.0,80.0,2,3,7.307,15.102,7.2621,6.4653,-9.34,100.0,1.0,,,0.0,53.75,0.0,1.0,9143.88,,
team-up:2024-09-01,team-up,Team Up,Booster Box,2024-09-01,2473.67,1000.0,5,92.0,5.5825,84.0,2,28.706,196.103,0.86,67.0,90.0,2,0,3.434,35.816,4.1791,4.7692,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,8810.15,,
xy-evolutions:2024-09-01,xy-evolutions,XY Evolutions,Booster Box,2024-09-01,762.1,75.0,3,78.0,7.8303,76.0,0,3.196,15.557,0.55,67.0,82.0,2,0,2.861,4.684,7.9813,6.9551,-4.603,100.0,1.0,,,0.0,53.75,0.0,1.0,1770.39,,
base-set-2:2024-10-01,base-set-2,Base Set 2,Booster Box,2024-10-01,8844.58,220.0,3,74.0,24.6023,58.0,1,5.396,24.09,0.72,67.0,70.0,2,3,2.733,17.92,7.5191,5.6861,-9.56,100.0,1.0,,,0.0,53.75,0.0,1.0,11631.63,,
base-set-unlimited:2024-10-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-10-01,17000.0,350.0,4,95.0,25.7276,88.0,2,40.859,41.091,0.95,67.0,98.0,2,3,8.208,17.085,14.4361,12.139,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,22628.53,,
brilliant-stars:2024-10-01,brilliant-stars,Brilliant Stars,Booster Box,2024-10-01,179.96,175.0,4,72.0,2.5982,66.0,1,16.103,26.439,0.58,67.0,68.0,2,0,-0.083,46.834,4.6445,7.151,-0.299,100.0,1.0,,,0.0,53.75,0.0,1.0,492.99,,
celebrations:2024-10-01,celebrations,Celebrations,ETB,2024-10-01,73.5,95.0,4,80.0,2.9815,84.0,2,6.137,17.225,0.7,67.0,88.0,3,0,4.716,8.841,9.3234,9.2405,-9.113,100.0,1.0,,,0.0,53.75,0.0,1.0,218.98,,
champions-path:2024-10-01,champions-path,Champion's Path,ETB,2024-10-01,84.19,160.0,2,65.0,4.0164,54.0,1,15.329,326.278,0.45,67.0,52.0,3,0,-1.739,5.607,5.2093,10.8394,-2.917,100.0,1.0,,,0.0,53.75,0.0,1.0,124.62,,
cosmic-eclipse:2024-10-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-10-01,987.08,450.0,4,88.0,4.9172,80.0,2,16.189,99.41,0.82,67.0,86.0,2,0,11.317,19.436,6.3105,7.4235,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,4198.68,,
crown-zenith:2024-10-01,crown-zenith,Crown Zenith,ETB,2024-10-01,51.39,110.0,4,62.0,1.6975,63.0,0,16.822,,0.55,67.0,65.0,3,0,14.2,1.161,10.7448,15.6078,-6.462,100.0,1.0,,,0.0,53.75,0.0,1.0,209.25,,
ex-firered-leafgreen:2024-10-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-10-01,10955.08,450.0,3,82.0,20.0876,70.0,2,710.065,338.203,0.9,67.0,78.0,2,2,711.487,338.203,78.0406,61.7737,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.0,,
evolving-skies:2024-10-01,evolving-skies,Evolving Skies,Booster Box,2024-10-01,793.0,1100.0,10,95.0,3.0965,94.0,1,20.425,273.669,0.78,67.0,95.0,2,0,10.78,86.011,4.0741,8.175,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,2375.74,,
fossil:2024-10-01,fossil,Fossil,Booster Box,2024-10-01,7165.7,78.0,3,68.0,24.9774,60.0,2,-13.893,-5.121,0.74,67.0,68.0,2,3,1.88,-3.22,3.0617,5.4036,-13.893,100.0,1.0,,,0.0,53.75,0.0,1.0,7703.71,,
fusion-strike:2024-10-01,fusion-strike,Fusion Strike,Booster Box,2024-10-01,218.4,180.0,5,80.0,2.8857,69.0,1,-7.642,113.073,0.6,67.0,70.0,2,0,5.39,61.766,3.4437,10.4591,-7.642,100.0,1.0,,,0.0,53.75,0.0,1.0,925.56,,
hidden-fates:2024-10-01,hidden-fates,Hidden Fates,ETB,2024-10-01,160.5,350.0,5,88.0,5.1088,79.0,2,16.271,13.428,0.78,67.0,85.0,3,0,2.786,7.265,2.9527,4.043,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,392.4,,
jungle:2024-10-01,jungle,Jungle,Booster Box,2024-10-01,6843.45,82.0,4,72.0,25.295,63.0,2,-5.399,47.634,0.78,67.0,70.0,2,3,0.0,0.639,3.9864,4.4184,-12.321,100.0,1.0,,,0.0,53.75,0.0,1.0,8362.97,,
lost-origin:2024-10-01,lost-origin,Lost Origin,Booster Box,2024-10-01,237.64,320.0,4,84.0,2.0616,72.0,1,1.391,161.143,0.68,67.0,74.0,2,0,-4.366,81.169,5.9684,9.7286,-4.366,100.0,1.0,,,0.0,53.75,0.0,1.0,744.5,,
neo-genesis:2024-10-01,neo-genesis,Neo Genesis,Booster Box,2024-10-01,7712.02,180.0,3,78.0,23.7919,66.0,2,-11.961,-43.708,0.9,67.0,72.0,2,3,0.0,-18.066,2.9886,3.3885,-18.066,100.0,1.0,,,0.0,53.75,0.0,1.0,15398.3,,
obsidian-flames:2024-10-01,obsidian-flames,Obsidian Flames,Booster Box,2024-10-01,120.25,55.0,2,58.0,1.1417,46.0,1,22.081,,0.42,67.0,48.0,2,0,8.09,19.379,4.4263,7.4073,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,324.0,,
paldea-evolved:2024-10-01,paldea-evolved,Paldea Evolved,Booster Box,2024-10-01,139.99,120.0,3,66.0,1.3142,56.0,1,45.429,,0.58,67.0,60.0,2,0,4.182,38.893,8.121,9.4711,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,401.83,,
pokemon-151:2024-10-01,pokemon-151,Pokémon 151,ETB,2024-10-01,88.0,120.0,5,88.0,1.0267,92.0,0,88.72,,0.72,67.0,95.0,3,0,8.135,89.207,7.7583,13.6507,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,380.0,,
scarlet-violet-base:2024-10-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-10-01,90.05,45.0,1,50.0,1.5058,42.0,1,1.751,,0.4,67.0,44.0,2,0,-16.084,11.738,9.7151,10.84,-16.084,100.0,1.0,,,0.0,53.75,0.0,1.0,237.5,,
shining-fates:2024-10-01,shining-fates,Shining Fates,ETB,2024-10-01,40.94,100.0,4,76.0,3.614,67.0,1,10.918,-1.349,0.62,67.0,75.0,3,0,-2.894,16.971,12.8217,12.2469,-15.813,100.0,1.0,,,0.0,53.75,0.0,1.0,85.0,,
team-rocket:2024-10-01,team-rocket,Team Rocket,Booster Box,2024-10-01,8545.53,160.0,4,82.0,24.4381,72.0,2,-9.846,23.257,0.84,67.0,80.0,2,3,-0.558,8.492,6.8324,6.3521,-9.846,100.0,1.0,,,0.0,53.75,0.0,1.0,9371.94,,
team-up:2024-10-01,team-up,Team Up,Booster Box,2024-10-01,2657.4,1000.0,5,92.0,5.6646,84.0,2,36.054,208.534,0.86,67.0,90.0,2,0,7.427,55.314,4.1165,4.1005,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,8070.81,,
xy-evolutions:2024-10-01,xy-evolutions,XY Evolutions,Booster Box,2024-10-01,888.9,75.0,3,78.0,7.9124,76.0,0,17.773,22.747,0.55,67.0,82.0,2,0,16.638,19.49,9.7586,8.1036,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1707.29,,
base-set-2:2024-11-01,base-set-2,Base Set 2,Booster Box,2024-11-01,8864.24,220.0,3,74.0,24.6872,58.0,1,5.63,24.367,0.72,67.0,70.0,2,3,0.222,12.991,7.5152,5.613,-9.359,100.0,1.0,,,0.0,53.75,0.0,1.0,11683.03,,
base-set-unlimited:2024-11-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-11-01,15368.33,350.0,4,95.0,25.8125,88.0,2,29.127,27.549,0.95,67.0,98.0,2,3,-9.598,5.188,15.4757,12.5442,-9.598,100.0,1.0,,,0.0,53.75,0.0,1.0,27185.66,,
brilliant-stars:2024-11-01,brilliant-stars,Brilliant Stars,Booster Box,2024-11-01,180.0,175.0,4,72.0,2.6831,66.0,1,3.122,26.139,0.58,67.0,68.0,2,0,0.022,33.759,1.9962,6.9445,-0.277,100.0,1.0,,,0.0,53.75,0.0,1.0,450.0,,
celebrations:2024-11-01,celebrations,Celebrations,ETB,2024-11-01,76.82,95.0,4,80.0,3.0664,84.0,2,23.485,42.259,0.7,67.0,88.0,3,0,4.517,12.971,7.7232,9.2972,-5.008,100.0,1.0,,,0.0,53.75,0.0,1.0,229.0,,
champions-path:2024-11-01,champions-path,Champion's Path,ETB,2024-11-01,91.73,160.0,2,65.0,4.1013,54.0,1,24.65,199.575,0.45,67.0,52.0,3,0,8.956,13.696,5.6084,11.071,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,132.5,,
cosmic-eclipse:2024-11-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-11-01,908.0,450.0,4,88.0,5.0021,80.0,2,7.456,84.741,0.82,67.0,86.0,2,0,-8.012,-4.421,7.4976,6.8405,-8.012,100.0,1.0,,,0.0,53.75,0.0,1.0,3516.24,,
crown-zenith:2024-11-01,crown-zenith,Crown Zenith,ETB,2024-11-01,50.58,110.0,4,62.0,1.7823,63.0,0,5.772,9.339,0.55,67.0,65.0,3,0,-1.576,43.003,10.4927,11.2123,-7.936,100.0,1.0,,,0.0,53.75,0.0,1.0,178.61,,
ex-firered-leafgreen:2024-11-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-11-01,1351.95,450.0,3,82.0,20.1725,70.0,2,0.144,-45.922,0.9,67.0,78.0,2,2,-87.659,-45.922,120.8381,87.1165,-87.659,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.0,,
evolving-skies:2024-11-01,evolving-skies,Evolving Skies,Booster Box,2024-11-01,900.03,1100.0,10,95.0,3.1814,94.0,1,36.37,253.105,0.78,67.0,95.0,2,0,13.497,109.553,5.1157,8.2996,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,2125.0,,
fossil:2024-11-01,fossil,Fossil,Booster Box,2024-11-01,7962.51,78.0,3,68.0,25.0623,60.0,2,-4.049,5.462,0.74,67.0,68.0,2,3,11.12,9.927,5.7992,6.1249,-4.319,100.0,1.0,,,0.0,53.75,0.0,1.0,10000.0,,
fusion-strike:2024-11-01,fusion-strike,Fusion Strike,Booster Box,2024-11-01,249.18,180.0,5,80.0,2.9706,69.0,1,7.009,137.314,0.6,67.0,70.0,2,0,14.093,78.24,6.3967,10.758,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,810.0,,
hidden-fates:2024-11-01,hidden-fates,Hidden Fates,ETB,2024-11-01,166.4,350.0,5,88.0,5.1937,79.0,2,11.866,20.231,0.78,67.0,85.0,3,0,3.676,7.21,2.0988,4.0398,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,350.22,,
jungle:2024-11-01,jungle,Jungle,Booster Box,2024-11-01,6828.91,82.0,4,72.0,25.3799,63.0,2,-5.608,47.32,0.78,67.0,70.0,2,3,-0.212,-8.025,3.9786,3.5504,-12.508,100.0,1.0,,,0.0,53.75,0.0,1.0,10504.61,,
lost-origin:2024-11-01,lost-origin,Lost Origin,Booster Box,2024-11-01,242.63,320.0,4,84.0,2.1465,72.0,1,3.99,-36.207,0.68,67.0,74.0,2,0,2.1,76.202,5.9946,9.7612,-2.358,100.0,1.0,,,0.0,53.75,0.0,1.0,640.83,,
neo-genesis:2024-11-01,neo-genesis,Neo Genesis,Booster Box,2024-11-01,9950.0,180.0,3,78.0,23.8768,66.0,2,15.456,-27.372,0.9,67.0,72.0,2,3,29.019,8.875,10.7451,8.1922,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,15398.3,,
obsidian-flames:2024-11-01,obsidian-flames,Obsidian Flames,Booster Box,2024-11-01,125.96,55.0,2,58.0,1.2266,46.0,1,32.047,,0.42,67.0,48.0,2,0,4.748,27.219,3.3248,7.3871,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,285.0,,
paldea-evolved:2024-11-01,paldea-evolved,Paldea Evolved,Booster Box,2024-11-01,145.94,120.0,3,66.0,1.399,56.0,1,24.607,,0.58,67.0,60.0,2,0,4.25,46.028,5.4985,9.4141,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,343.0,,
pokemon-151:2024-11-01,pokemon-151,Pokémon 151,ETB,2024-11-01,96.52,120.0,5,88.0,1.1116,92.0,0,84.975,,0.72,67.0,95.0,3,0,9.682,112.132,7.7658,13.4915,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,351.0,,
scarlet-violet-base:2024-11-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-11-01,100.17,45.0,1,50.0,1.5907,42.0,1,4.562,,0.4,67.0,44.0,2,0,11.238,8.597,10.1168,10.5901,-6.654,100.0,1.0,,,0.0,53.75,0.0,1.0,228.86,,
shining-fates:2024-11-01,shining-fates,Shining Fates,ETB,2024-11-01,45.0,100.0,4,76.0,3.6988,67.0,1,28.571,25.0,0.62,67.0,75.0,3,0,9.917,3.472,12.6503,10.9433,-7.465,100.0,1.0,,,0.0,53.75,0.0,1.0,88.0,,
surging-sparks:2024-11-01,surging-sparks,Surging Sparks,Booster Box,2024-11-01,198.0,300.0,4,83.0,0.0,76.0,1,,,0.7,67.0,80.0,2,0,,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,222.82,,
team-rocket:2024-11-01,team-rocket,Team Rocket,Booster Box,2024-11-01,8874.99,160.0,4,82.0,24.5229,72.0,2,9.568,102.626,0.84,67.0,80.0,2,3,3.855,4.412,2.9237,6.086,-6.37,100.0,1.0,,,0.0,53.75,0.0,1.0,9143.88,,
team-up:2024-11-01,team-up,Team Up,Booster Box,2024-11-01,2823.59,1000.0,5,92.0,5.7495,84.0,2,34.732,235.886,0.86,67.0,90.0,2,0,6.254,56.457,4.0565,4.1302,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,8869.8,,
xy-evolutions:2024-11-01,xy-evolutions,XY Evolutions,Booster Box,2024-11-01,873.26,75.0,3,78.0,7.9973,76.0,0,16.28,11.956,0.55,67.0,82.0,2,0,-1.759,25.781,9.8402,7.7784,-1.759,100.0,1.0,,,0.0,53.75,0.0,1.0,1572.45,,
base-set-2:2024-12-01,base-set-2,Base Set 2,Booster Box,2024-12-01,7900.0,220.0,3,74.0,24.7693,58.0,1,-5.239,10.838,0.72,67.0,70.0,2,3,-10.878,-5.708,8.8622,6.3049,-19.219,100.0,1.0,,,0.0,53.75,0.0,1.0,12407.93,,
base-set-unlimited:2024-12-01,base-set-unlimited,Base Set Unlimited,Booster Box,2024-12-01,12356.31,350.0,4,95.0,25.8946,88.0,2,5.89,-8.472,0.95,67.0,98.0,2,3,-19.599,-4.001,18.3139,13.5533,-27.316,100.0,1.0,,,0.0,53.75,0.0,1.0,23804.72,,
brilliant-stars:2024-12-01,brilliant-stars,Brilliant Stars,Booster Box,2024-12-01,192.25,175.0,4,72.0,2.7652,66.0,1,6.51,15.092,0.58,67.0,68.0,2,0,6.806,41.36,2.9146,7.0214,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,499.99,,
celebrations:2024-12-01,celebrations,Celebrations,ETB,2024-12-01,88.02,95.0,4,80.0,3.1485,84.0,2,23.019,25.653,0.7,67.0,88.0,3,0,14.58,28.253,7.6386,9.9265,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,232.5,,
champions-path:2024-12-01,champions-path,Champion's Path,ETB,2024-12-01,95.76,160.0,2,65.0,4.1834,54.0,1,14.436,22.769,0.45,67.0,52.0,3,0,4.393,27.256,3.9312,10.8246,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,141.85,,
cosmic-eclipse:2024-12-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2024-12-01,1003.24,450.0,4,88.0,5.0842,80.0,2,18.791,108.635,0.82,67.0,86.0,2,0,10.489,18.028,8.1237,6.5581,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,3391.19,,
crown-zenith:2024-12-01,crown-zenith,Crown Zenith,ETB,2024-12-01,70.0,110.0,4,62.0,1.8645,63.0,0,27.412,51.319,0.55,67.0,65.0,3,0,38.395,120.472,15.4447,13.018,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,202.7,,
ex-firered-leafgreen:2024-12-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2024-12-01,1350.02,450.0,3,82.0,20.2546,70.0,2,0.001,-45.999,0.9,67.0,78.0,2,2,-0.143,-45.999,120.8381,87.1158,-87.677,100.0,1.0,,,0.0,53.75,0.0,1.0,1350.0,,
evolving-skies:2024-12-01,evolving-skies,Evolving Skies,Booster Box,2024-12-01,950.0,1100.0,10,95.0,3.2635,94.0,1,43.604,231.461,0.78,67.0,95.0,2,0,5.552,136.025,4.6236,7.389,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,2211.0,,
fossil:2024-12-01,fossil,Fossil,Booster Box,2024-12-01,7218.43,78.0,3,68.0,25.1444,60.0,2,-12.531,-3.798,0.74,67.0,68.0,2,3,-9.345,-0.442,6.7168,6.7938,-13.26,100.0,1.0,,,0.0,53.75,0.0,1.0,8774.19,,
fusion-strike:2024-12-01,fusion-strike,Fusion Strike,Booster Box,2024-12-01,335.61,180.0,5,80.0,3.0527,69.0,1,44.753,203.995,0.6,67.0,70.0,2,0,34.686,137.013,12.3266,12.6875,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,904.25,,
hidden-fates:2024-12-01,hidden-fates,Hidden Fates,ETB,2024-12-01,174.23,350.0,5,88.0,5.2758,79.0,2,16.737,26.254,0.78,67.0,85.0,3,0,4.706,20.758,2.1795,3.3918,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,365.62,,
jungle:2024-12-01,jungle,Jungle,Booster Box,2024-12-01,7215.99,82.0,4,72.0,25.462,63.0,2,-5.942,55.671,0.78,67.0,70.0,2,3,5.668,-7.548,3.8783,3.6216,-7.548,100.0,1.0,,,0.0,53.75,0.0,1.0,9828.2,,
lost-origin:2024-12-01,lost-origin,Lost Origin,Booster Box,2024-12-01,269.97,320.0,4,84.0,2.2286,72.0,1,11.558,115.218,0.68,67.0,74.0,2,0,11.268,95.985,7.0579,9.7787,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,661.0,,
neo-genesis:2024-12-01,neo-genesis,Neo Genesis,Booster Box,2024-12-01,9950.0,180.0,3,78.0,23.9589,66.0,2,16.024,-27.372,0.9,67.0,72.0,2,3,0.0,10.317,10.7246,8.1731,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,15398.3,,
obsidian-flames:2024-12-01,obsidian-flames,Obsidian Flames,Booster Box,2024-12-01,125.0,55.0,2,58.0,1.3087,46.0,1,33.078,,0.42,67.0,48.0,2,0,-0.762,38.889,3.0884,6.6002,-0.762,100.0,1.0,,,0.0,53.75,0.0,1.0,278.82,,
paldea-evolved:2024-12-01,paldea-evolved,Paldea Evolved,Booster Box,2024-12-01,148.72,120.0,3,66.0,1.4812,56.0,1,14.409,,0.58,67.0,60.0,2,0,1.905,77.048,4.5959,7.1455,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,390.0,,
pokemon-151:2024-12-01,pokemon-151,Pokémon 151,ETB,2024-12-01,118.55,120.0,5,88.0,1.1937,92.0,0,115.545,,0.72,67.0,95.0,3,0,22.824,203.974,8.208,12.2833,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,336.5,,
scarlet-violet-base:2024-12-01,scarlet-violet-base,Scarlet & Violet Base,Booster Box,2024-12-01,113.14,45.0,1,50.0,1.6728,42.0,1,22.406,,0.4,67.0,44.0,2,0,12.948,42.998,10.6826,9.8222,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,221.5,,
shining-fates:2024-12-01,shining-fates,Shining Fates,ETB,2024-12-01,46.67,100.0,4,76.0,3.781,67.0,1,30.655,10.802,0.62,67.0,75.0,3,0,3.711,19.697,12.6189,10.4286,-4.03,100.0,1.0,,,0.0,53.75,0.0,1.0,87.72,,
surging-sparks:2024-12-01,surging-sparks,Surging Sparks,Booster Box,2024-12-01,215.0,300.0,4,83.0,0.063,76.0,1,,,0.7,67.0,80.0,2,0,8.586,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,226.83,,
team-rocket:2024-12-01,team-rocket,Team Rocket,Booster Box,2024-12-01,8625.0,160.0,4,82.0,24.6051,72.0,2,6.481,16.989,0.84,67.0,80.0,2,3,-2.817,1.471,3.3365,6.151,-9.008,100.0,1.0,,,0.0,53.75,0.0,1.0,9134.44,,
team-up:2024-12-01,team-up,Team Up,Booster Box,2024-12-01,2926.91,1000.0,5,92.0,5.8316,84.0,2,38.963,236.426,0.86,67.0,90.0,2,0,3.659,60.214,3.6303,4.0616,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,8212.5,,
xy-evolutions:2024-12-01,xy-evolutions,XY Evolutions,Booster Box,2024-12-01,861.81,75.0,3,78.0,8.0794,76.0,0,34.803,30.356,0.55,67.0,82.0,2,0,-1.311,14.864,5.9543,7.6126,-3.048,100.0,1.0,,,0.0,53.75,0.0,1.0,1641.0,,
base-set-2:2025-01-01,base-set-2,Base Set 2,Booster Box,2025-01-01,7900.0,220.0,3,74.0,24.8542,58.0,1,-19.219,267.524,0.72,63.0,70.0,2,3,0.0,-5.86,4.9224,6.3036,-19.219,100.0,1.0,,,0.0,53.75,0.0,1.0,12490.0,,
base-set-unlimited:2025-01-01,base-set-unlimited,Base Set Unlimited,Booster Box,2025-01-01,15381.21,350.0,4,95.0,25.9795,88.0,2,53.085,-23.187,0.95,63.0,98.0,2,3,24.481,29.681,18.1261,14.6118,-9.522,100.0,1.0,,,0.0,53.75,0.0,1.0,26875.0,,
brilliant-stars:2025-01-01,brilliant-stars,Brilliant Stars,Booster Box,2025-01-01,258.96,175.0,4,72.0,2.8501,66.0,1,47.977,41.896,0.58,63.0,68.0,2,0,34.7,64.932,10.6409,9.8478,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,541.0,,
celebrations:2025-01-01,celebrations,Celebrations,ETB,2025-01-01,99.99,95.0,4,80.0,3.2334,84.0,2,53.831,51.5,0.7,63.0,88.0,3,0,13.599,23.643,5.5208,9.5295,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,250.07,,
champions-path:2025-01-01,champions-path,Champion's Path,ETB,2025-01-01,95.03,160.0,2,65.0,4.2683,54.0,1,16.259,82.75,0.45,63.0,52.0,3,0,-0.762,9.583,3.658,10.1932,-0.762,100.0,1.0,,,0.0,53.75,0.0,1.0,142.5,,
cosmic-eclipse:2025-01-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2025-01-01,1168.68,450.0,4,88.0,5.1691,80.0,2,23.503,103.465,0.82,63.0,86.0,2,0,16.491,27.527,8.8951,7.4504,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,3577.08,,
